customer_id,phone_number,email_id,age,gender,city_tier,acquisition_channel
1380,8615565173,customer1380@example.com,21,Female,2,Referral
1381,7872271835,customer1381@example.com,56,Male,1,Referral
1382,8222917879,customer1382@example.com,32,Female,2,Google Ads
1383,7269135489,customer1383@example.com,54,Female,1,Google Ads
1384,9343772051,customer1384@example.com,55,Other,1,Instagram
1385,8127269987,customer1385@example.com,40,Male,3,Instagram
1386,7066794988,customer1386@example.com,22,Male,3,Instagram
1387,9755053313,customer1387@example.com,58,Female,3,Google Ads
1388,8444309721,customer1388@example.com,42,Male,3,Organic
1389,9868189889,customer1389@example.com,47,Male,3,Google Ads
1390,8939252821,customer1390@example.com,43,Female,2,Organic
1391,9757627900,customer1391@example.com,20,Female,3,Organic
1392,9978954185,customer1392@example.com,21,Male,2,Instagram
1393,7788797221,customer1393@example.com,35,Male,1,Instagram
1394,9031143083,customer1394@example.com,54,Female,2,Organic
1395,8461719411,customer1395@example.com,28,Female,2,Instagram
1396,8337597693,customer1396@example.com,28,Male,2,Organic
1397,7181079806,customer1397@example.com,53,Female,2,Google Ads
1398,8154011995,customer1398@example.com,33,Male,2,Organic
1399,8039411665,customer1399@example.com,42,Female,1,Instagram
1400,8028901768,customer1400@example.com,18,Female,1,Influencer
1401,9933609810,customer1401@example.com,43,Female,2,Google Ads
1402,9652049340,customer1402@example.com,47,Female,1,Organic
1403,8045418449,customer1403@example.com,23,Other,1,Instagram
1404,7824413149,customer1404@example.com,44,Male,3,Google Ads
1405,9198957874,customer1405@example.com,36,Male,3,Instagram
1406,7450715821,customer1406@example.com,55,Female,1,Google Ads
1407,8948577641,customer1407@example.com,36,Female,1,Referral
1408,8994661656,customer1408@example.com,56,Female,3,Instagram
1409,9730772242,customer1409@example.com,49,Male,3,Instagram
1410,8470113818,customer1410@example.com,18,Male,2,Instagram
1411,9697048315,customer1411@example.com,42,Female,2,Instagram
1412,8127215202,customer1412@example.com,30,Female,1,Instagram
1413,8528641846,customer1413@example.com,27,Female,2,Organic
1414,9838051742,customer1414@example.com,35,Female,2,Instagram
1415,9176873111,customer1415@example.com,53,Male,1,Instagram
1416,9565132346,customer1416@example.com,39,Female,2,Organic
1417,8817289329,customer1417@example.com,23,Male,2,Google Ads
1418,8598632932,customer1418@example.com,44,Female,3,Instagram
1419,7283894640,customer1419@example.com,25,Female,3,Referral
1420,9145619851,customer1420@example.com,41,Male,3,Organic
1421,8120893460,customer1421@example.com,37,Female,2,Organic
1422,8221740105,customer1422@example.com,39,Male,1,Influencer
1423,9864279384,customer1423@example.com,26,Female,3,Referral
1424,7549660167,customer1424@example.com,57,Male,2,Instagram
1425,9359262672,customer1425@example.com,56,Female,2,Instagram
1426,7153713111,customer1426@example.com,36,Male,2,Organic
1427,8031886526,customer1427@example.com,18,Female,3,Organic
1428,7083552392,customer1428@example.com,28,Female,1,Instagram
1429,8507785020,customer1429@example.com,58,Male,3,Google Ads
1430,9421287214,customer1430@example.com,59,Female,2,Organic
1431,9037043568,customer1431@example.com,27,Female,1,Organic
1432,9093596679,customer1432@example.com,18,Female,3,Organic
1433,7777758254,customer1433@example.com,44,Male,3,Organic
1434,8733994531,customer1434@example.com,34,Female,1,Instagram
1435,9121074908,customer1435@example.com,34,Male,3,Google Ads
1436,9737966053,customer1436@example.com,56,Female,1,Instagram
1437,8999196847,customer1437@example.com,19,Male,2,Referral
1438,9466820159,customer1438@example.com,40,Male,2,Influencer
1439,8982910126,customer1439@example.com,58,Male,2,Organic
1440,8141697779,customer1440@example.com,27,Female,1,Instagram
1441,8800915044,customer1441@example.com,59,Female,2,Organic
1442,8340567165,customer1442@example.com,47,Other,1,Influencer
1443,8873805731,customer1443@example.com,52,Female,3,Influencer
1444,7190453344,customer1444@example.com,42,Female,1,Organic
1445,9878220953,customer1445@example.com,34,Female,3,Google Ads
1446,7711640669,customer1446@example.com,36,Female,3,Organic
1447,9537111250,customer1447@example.com,35,Female,1,Google Ads
1448,7191029606,customer1448@example.com,35,Female,3,Google Ads
1449,8481087954,customer1449@example.com,52,Female,2,Referral
1450,9774603192,customer1450@example.com,27,Female,3,Instagram
1451,9010732012,customer1451@example.com,40,Female,2,Influencer
1452,7259751160,customer1452@example.com,39,Male,1,Google Ads
1453,7068404098,customer1453@example.com,26,Male,1,Google Ads
1454,9381613511,customer1454@example.com,49,Female,3,Google Ads
1455,7124858945,customer1455@example.com,43,Male,3,Google Ads
1456,7972128593,customer1456@example.com,46,Female,2,Influencer
1457,7921383471,customer1457@example.com,59,Other,2,Instagram
1458,8256306800,customer1458@example.com,36,Female,2,Organic
1459,8096827822,customer1459@example.com,46,Female,2,Google Ads
1460,7016264974,customer1460@example.com,52,Male,1,Referral
1461,7286469846,customer1461@example.com,29,Female,3,Google Ads
1462,8803072132,customer1462@example.com,25,Female,1,Instagram
1463,8479767499,customer1463@example.com,42,Male,3,Referral
1464,9570554309,customer1464@example.com,44,Male,2,Referral
1465,9752256749,customer1465@example.com,23,Male,3,Instagram
1466,8505893908,customer1466@example.com,30,Female,1,Referral
1467,7310269181,customer1467@example.com,28,Male,2,Google Ads
1468,7479721827,customer1468@example.com,55,Male,2,Referral
1469,7120563028,customer1469@example.com,23,Male,1,Google Ads
1470,7453044451,customer1470@example.com,22,Female,3,Instagram
1471,9019544596,customer1471@example.com,24,Other,3,Organic
1472,8861586127,customer1472@example.com,36,Female,2,Influencer
1473,7838141041,customer1473@example.com,23,Female,2,Instagram
1474,9671630204,customer1474@example.com,42,Male,2,Organic
1475,7708248489,customer1475@example.com,26,Female,2,Influencer
1476,8760389730,customer1476@example.com,37,Male,3,Google Ads
1477,9932544125,customer1477@example.com,42,Male,2,Organic
1478,8131829950,customer1478@example.com,25,Male,3,Organic
1479,8927471686,customer1479@example.com,54,Male,1,Organic
1480,9267024523,customer1480@example.com,55,Male,2,Referral
1481,9423419897,customer1481@example.com,19,Female,2,Google Ads
1482,9592167905,customer1482@example.com,39,Male,2,Organic
1483,9682149058,customer1483@example.com,53,Female,2,Organic
1484,9986679154,customer1484@example.com,21,Female,1,Google Ads
1485,9422599602,customer1485@example.com,18,Female,2,Google Ads
1486,9092482998,customer1486@example.com,50,Female,3,Influencer
1487,7058491408,customer1487@example.com,41,Other,2,Instagram
1488,8998582353,customer1488@example.com,22,Male,2,Google Ads
1489,9064784700,customer1489@example.com,52,Female,3,Referral
1490,7654480716,customer1490@example.com,59,Male,3,Instagram
1491,7591236717,customer1491@example.com,43,Male,1,Influencer
1492,7860574147,customer1492@example.com,58,Male,1,Google Ads
1493,8103382321,customer1493@example.com,43,Male,2,Organic
1494,9370772995,customer1494@example.com,58,Female,1,Google Ads
1495,7300470167,customer1495@example.com,22,Male,2,Instagram
1496,8270811392,customer1496@example.com,35,Female,2,Organic
1497,8356412924,customer1497@example.com,42,Female,1,Referral
1498,8437550525,customer1498@example.com,58,Other,1,Influencer
1499,7951024363,customer1499@example.com,57,Female,3,Referral
1500,9769804350,customer1500@example.com,55,Male,3,Organic
1501,7500719555,customer1501@example.com,38,Female,2,Instagram
1502,7732531594,customer1502@example.com,41,Female,2,Organic
1503,9852497872,customer1503@example.com,45,Female,1,Organic
1504,9827986398,customer1504@example.com,21,Female,2,Instagram
1505,9221920374,customer1505@example.com,25,Female,3,Influencer
1506,8120101208,customer1506@example.com,50,Female,3,Organic
1507,9947476365,customer1507@example.com,20,Male,2,Google Ads
1508,7289847686,customer1508@example.com,37,Female,2,Instagram
1509,9337589663,customer1509@example.com,52,Female,2,Instagram
1510,7276330609,customer1510@example.com,56,Male,3,Referral
1511,8932203070,customer1511@example.com,24,Female,3,Influencer
1512,7569132861,customer1512@example.com,44,Male,2,Organic
1513,7582522387,customer1513@example.com,22,Female,1,Referral
1514,9006268221,customer1514@example.com,54,Female,1,Instagram
1515,9908557484,customer1515@example.com,18,Female,1,Influencer
1516,7158293975,customer1516@example.com,39,Female,1,Organic
1517,9663582763,customer1517@example.com,24,Female,1,Referral
1518,8926989298,customer1518@example.com,25,Male,2,Organic
1519,8727359178,customer1519@example.com,47,Male,1,Organic
1520,9676930266,customer1520@example.com,45,Female,3,Instagram
1521,8209856003,customer1521@example.com,43,Male,2,Google Ads
1522,9679803326,customer1522@example.com,51,Other,3,Google Ads
1523,7087117068,customer1523@example.com,49,Male,2,Organic
1524,7265669029,customer1524@example.com,39,Female,3,Google Ads
1525,8042019425,customer1525@example.com,37,Male,2,Influencer
1526,9851177596,customer1526@example.com,31,Male,1,Instagram
1527,9084817632,customer1527@example.com,40,Male,2,Organic
1528,8339973413,customer1528@example.com,20,Male,1,Influencer
1529,7620775691,customer1529@example.com,36,Male,2,Organic
1530,8468025650,customer1530@example.com,31,Female,2,Instagram
1531,7357936270,customer1531@example.com,57,Male,2,Google Ads
1532,9379311331,customer1532@example.com,56,Male,3,Google Ads
1533,7652770241,customer1533@example.com,54,Female,3,Google Ads
1534,8492803958,customer1534@example.com,52,Male,2,Organic
1535,9224647465,customer1535@example.com,18,Female,3,Google Ads
1536,8912348502,customer1536@example.com,36,Female,1,Instagram
1537,8676497868,customer1537@example.com,32,Other,1,Influencer
1538,7082572366,customer1538@example.com,42,Female,2,Google Ads
1539,8382773630,customer1539@example.com,18,Male,2,Instagram
1540,7001594178,customer1540@example.com,48,Female,2,Influencer
1541,9683644289,customer1541@example.com,54,Female,3,Influencer
1542,7452968899,customer1542@example.com,39,Female,1,Organic
1543,9462577156,customer1543@example.com,37,Male,2,Google Ads
1544,7628121831,customer1544@example.com,58,Male,1,Instagram
1545,8239542977,customer1545@example.com,22,Female,2,Organic
1546,7620405643,customer1546@example.com,32,Male,1,Instagram
1547,7148315718,customer1547@example.com,19,Male,2,Google Ads
1548,9614464582,customer1548@example.com,29,Male,1,Organic
1549,8279592111,customer1549@example.com,24,Female,3,Organic
1550,7440113624,customer1550@example.com,19,Female,1,Organic
1551,8848084745,customer1551@example.com,25,Female,2,Organic
1552,7712844892,customer1552@example.com,26,Female,3,Instagram
1553,7361740284,customer1553@example.com,44,Male,2,Google Ads
1554,8706672080,customer1554@example.com,45,Male,3,Organic
1555,7581313102,customer1555@example.com,54,Male,3,Instagram
1556,8743455458,customer1556@example.com,32,Female,2,Referral
1557,7453254346,customer1557@example.com,36,Female,1,Instagram
1558,9000184846,customer1558@example.com,47,Male,2,Instagram
1559,8512435772,customer1559@example.com,30,Female,2,Organic
1560,7301899156,customer1560@example.com,23,Female,2,Referral
1561,7578747998,customer1561@example.com,47,Female,2,Instagram
1562,9711268785,customer1562@example.com,18,Male,3,Instagram
1563,8035570115,customer1563@example.com,59,Male,1,Instagram
1564,7614530298,customer1564@example.com,55,Male,2,Organic
1565,9518379627,customer1565@example.com,42,Male,2,Organic
1566,7314077203,customer1566@example.com,52,Female,1,Organic
1567,8880656677,customer1567@example.com,43,Male,2,Instagram
1568,7913397221,customer1568@example.com,30,Female,2,Instagram
1569,7078874085,customer1569@example.com,36,Male,3,Instagram
1570,7674566107,customer1570@example.com,27,Male,2,Organic
1571,7491259574,customer1571@example.com,24,Female,2,Organic
1572,9469485674,customer1572@example.com,32,Female,1,Organic
1573,9379802365,customer1573@example.com,40,Male,1,Organic
1574,8990352119,customer1574@example.com,53,Female,1,Organic
1575,9309191330,customer1575@example.com,48,Male,1,Referral
1576,9669990796,customer1576@example.com,25,Female,3,Organic
1577,8653716226,customer1577@example.com,47,Male,1,Organic
1578,9247366179,customer1578@example.com,51,Male,3,Organic
1579,9985400830,customer1579@example.com,50,Other,3,Organic
1580,8925791701,customer1580@example.com,18,Female,2,Referral
1581,8764918473,customer1581@example.com,33,Male,3,Organic
1582,8896121414,customer1582@example.com,28,Female,3,Instagram
1583,7818664765,customer1583@example.com,44,Male,3,Organic
1584,7151084993,customer1584@example.com,39,Female,2,Organic
1585,8746277287,customer1585@example.com,57,Female,3,Referral
1586,8073598460,customer1586@example.com,36,Male,3,Instagram
1587,8853542621,customer1587@example.com,23,Female,1,Referral
1588,7364896881,customer1588@example.com,57,Female,2,Organic
1589,7033122408,customer1589@example.com,56,Male,2,Referral
1590,9772105904,customer1590@example.com,37,Male,2,Organic
1591,9883663486,customer1591@example.com,20,Female,2,Influencer
1592,8696845201,customer1592@example.com,18,Female,2,Google Ads
1593,7709645735,customer1593@example.com,40,Male,1,Instagram
1594,7261767123,customer1594@example.com,55,Male,2,Organic
1595,7845033977,customer1595@example.com,20,Male,2,Google Ads
1596,8957840011,customer1596@example.com,51,Male,3,Referral
1597,9466339212,customer1597@example.com,34,Male,2,Google Ads
1598,8703641054,customer1598@example.com,44,Female,1,Instagram
1599,9282148752,customer1599@example.com,56,Male,2,Google Ads
1600,9540468027,customer1600@example.com,40,Male,3,Google Ads
1601,8549121062,customer1601@example.com,55,Female,2,Instagram
1602,9667049860,customer1602@example.com,28,Male,2,Instagram
1603,9723397078,customer1603@example.com,32,Female,3,Instagram
1604,7843387996,customer1604@example.com,43,Male,1,Organic
1605,9238702911,customer1605@example.com,28,Female,1,Instagram
1606,8755306711,customer1606@example.com,24,Female,2,Instagram
1607,8035433966,customer1607@example.com,25,Male,3,Influencer
1608,9161304038,customer1608@example.com,22,Female,2,Instagram
1609,7757467634,customer1609@example.com,34,Female,1,Organic
1610,7955891521,customer1610@example.com,40,Male,2,Organic
1611,9534423260,customer1611@example.com,19,Female,2,Organic
1612,9530044963,customer1612@example.com,44,Female,3,Instagram
1613,8836445742,customer1613@example.com,38,Female,3,Influencer
1614,9517727844,customer1614@example.com,24,Male,3,Google Ads
1615,7562409430,customer1615@example.com,55,Male,2,Instagram
1616,9607919458,customer1616@example.com,43,Female,1,Organic
1617,8654530847,customer1617@example.com,47,Male,3,Influencer
1618,8670802700,customer1618@example.com,29,Female,2,Google Ads
1619,8545299517,customer1619@example.com,28,Female,2,Google Ads
1620,8533622580,customer1620@example.com,34,Female,2,Google Ads
1621,8400223253,customer1621@example.com,27,Female,1,Instagram
1622,9707006087,customer1622@example.com,33,Female,2,Organic
1623,9011153709,customer1623@example.com,32,Other,3,Referral
1624,9394842396,customer1624@example.com,32,Male,2,Google Ads
1625,9057076082,customer1625@example.com,37,Male,2,Instagram
1626,8162092524,customer1626@example.com,21,Female,1,Google Ads
1627,7861063656,customer1627@example.com,49,Male,3,Referral
1628,9324223713,customer1628@example.com,39,Male,3,Organic
1629,7261090526,customer1629@example.com,52,Female,2,Instagram
1630,9744179098,customer1630@example.com,31,Female,2,Organic
1631,9000636469,customer1631@example.com,47,Female,1,Google Ads
1632,7631718488,customer1632@example.com,48,Male,1,Instagram
1633,8773313352,customer1633@example.com,27,Female,2,Referral
1634,9171762559,customer1634@example.com,23,Female,2,Organic
1635,9474656829,customer1635@example.com,44,Female,2,Referral
1636,9692163055,customer1636@example.com,28,Male,2,Organic
1637,7510215549,customer1637@example.com,53,Male,2,Google Ads
1638,8948495390,customer1638@example.com,27,Male,3,Google Ads
1639,7319266076,customer1639@example.com,33,Female,1,Instagram
1640,7071729654,customer1640@example.com,41,Female,2,Google Ads
1641,8911087704,customer1641@example.com,38,Female,1,Instagram
1642,7519458909,customer1642@example.com,57,Female,2,Google Ads
1643,8280006457,customer1643@example.com,58,Female,2,Organic
1644,9112223218,customer1644@example.com,53,Female,1,Instagram
1645,8528337669,customer1645@example.com,59,Female,1,Referral
1646,9694637826,customer1646@example.com,40,Other,2,Organic
1647,7980161602,customer1647@example.com,38,Female,1,Instagram
1648,7458827365,customer1648@example.com,49,Male,1,Instagram
1649,9753163886,customer1649@example.com,34,Female,1,Instagram
1650,7422883094,customer1650@example.com,34,Male,1,Referral
1651,8793993886,customer1651@example.com,38,Female,2,Instagram
1652,9973752626,customer1652@example.com,21,Female,3,Instagram
1653,7432737929,customer1653@example.com,40,Male,3,Instagram
1654,9854421506,customer1654@example.com,42,Male,2,Google Ads
1655,8438903254,customer1655@example.com,49,Female,3,Organic
1656,8604111892,customer1656@example.com,23,Female,1,Instagram
1657,7343349885,customer1657@example.com,31,Female,1,Instagram
1658,8259325518,customer1658@example.com,58,Female,3,Referral
1659,9750136894,customer1659@example.com,55,Female,2,Organic
1660,8910904688,customer1660@example.com,59,Female,2,Instagram
1661,9704553029,customer1661@example.com,55,Male,3,Organic
1662,9333483880,customer1662@example.com,58,Male,3,Instagram
1663,8483431911,customer1663@example.com,33,Male,3,Referral
1664,7029030328,customer1664@example.com,49,Male,1,Google Ads
1665,8078603903,customer1665@example.com,33,Female,3,Instagram
1666,9210565881,customer1666@example.com,36,Female,2,Organic
1667,9180406851,customer1667@example.com,54,Female,3,Instagram
1668,8582876795,customer1668@example.com,38,Female,2,Google Ads
1669,7263947667,customer1669@example.com,32,Female,1,Influencer
1670,7922109559,customer1670@example.com,43,Male,2,Google Ads
1671,9755066986,customer1671@example.com,47,Female,2,Google Ads
1672,9738072015,customer1672@example.com,57,Female,2,Instagram
1673,7428721748,customer1673@example.com,32,Male,2,Organic
1674,8092412338,customer1674@example.com,30,Other,2,Instagram
1675,9088505744,customer1675@example.com,44,Male,3,Google Ads
1676,9007479139,customer1676@example.com,40,Male,2,Influencer
1677,7825620196,customer1677@example.com,51,Female,1,Instagram
1678,8609695566,customer1678@example.com,51,Male,2,Influencer
1679,7094772263,customer1679@example.com,40,Female,3,Organic
1680,8589115201,customer1680@example.com,37,Female,3,Instagram
1681,8631733100,customer1681@example.com,26,Female,2,Instagram
1682,8256848702,customer1682@example.com,37,Male,3,Organic
1683,9783538152,customer1683@example.com,56,Female,1,Organic
1684,7931797095,customer1684@example.com,31,Female,1,Organic
1685,7056187893,customer1685@example.com,43,Male,2,Organic
1686,8370766896,customer1686@example.com,44,Male,2,Google Ads
1687,9100643499,customer1687@example.com,51,Male,2,Instagram
1688,9595012358,customer1688@example.com,46,Female,2,Google Ads
1689,7178186851,customer1689@example.com,49,Male,2,Organic
1690,9798717228,customer1690@example.com,58,Female,2,Organic
1691,9883674085,customer1691@example.com,22,Female,1,Instagram
1692,8229071068,customer1692@example.com,21,Female,3,Instagram
1693,9577868805,customer1693@example.com,40,Female,3,Influencer
1694,8798318872,customer1694@example.com,38,Female,3,Influencer
1695,7412034125,customer1695@example.com,50,Male,2,Referral
1696,9568341534,customer1696@example.com,58,Female,2,Google Ads
1697,7657597362,customer1697@example.com,41,Male,3,Instagram
1698,7088517956,customer1698@example.com,33,Female,3,Google Ads
1699,9020900366,customer1699@example.com,49,Female,3,Google Ads
1700,9451468593,customer1700@example.com,36,Male,2,Instagram
1701,7286567422,customer1701@example.com,43,Female,1,Organic
1702,9170728198,customer1702@example.com,20,Male,2,Instagram
1703,8504985630,customer1703@example.com,52,Female,2,Instagram
1704,8417309612,customer1704@example.com,56,Female,3,Organic
1705,9881280119,customer1705@example.com,35,Male,2,Instagram
1706,7292917771,customer1706@example.com,24,Female,1,Organic
1707,9864678158,customer1707@example.com,49,Female,1,Instagram
1708,9510246992,customer1708@example.com,41,Male,1,Google Ads
1709,7893912424,customer1709@example.com,33,Male,2,Influencer
1710,7392573854,customer1710@example.com,41,Male,3,Organic
1711,8244352906,customer1711@example.com,21,Male,2,Influencer
1712,7638102681,customer1712@example.com,49,Male,1,Organic
1713,8524820407,customer1713@example.com,59,Female,2,Organic
1714,7618463070,customer1714@example.com,51,Male,2,Influencer
1715,9257718331,customer1715@example.com,36,Male,2,Instagram
1716,8096923850,customer1716@example.com,31,Female,2,Google Ads
1717,8884767819,customer1717@example.com,55,Male,1,Referral
1718,8472556277,customer1718@example.com,30,Male,3,Instagram
1719,9872580217,customer1719@example.com,39,Male,2,Organic
1720,9597156784,customer1720@example.com,48,Male,2,Organic
1721,9217095127,customer1721@example.com,47,Female,3,Referral
1722,9052527438,customer1722@example.com,40,Male,3,Influencer
1723,9437773013,customer1723@example.com,29,Other,3,Organic
1724,8919288863,customer1724@example.com,31,Male,1,Organic
1725,9027399176,customer1725@example.com,53,Female,3,Google Ads
1726,8981451193,customer1726@example.com,25,Female,2,Instagram
1727,9748329708,customer1727@example.com,41,Male,1,Referral
1728,7387228238,customer1728@example.com,20,Female,3,Referral
1729,8326509703,customer1729@example.com,31,Female,1,Google Ads
1730,7556443569,customer1730@example.com,28,Male,3,Google Ads
1731,8908768293,customer1731@example.com,55,Female,1,Google Ads
1732,7651196886,customer1732@example.com,45,Male,2,Google Ads
1733,9792067183,customer1733@example.com,40,Female,1,Influencer
1734,9982712043,customer1734@example.com,35,Male,3,Google Ads
1735,9098551685,customer1735@example.com,37,Female,1,Influencer
1736,8741300515,customer1736@example.com,50,Female,2,Organic
1737,7092817556,customer1737@example.com,19,Female,2,Referral
1738,9435734653,customer1738@example.com,56,Female,3,Organic
1739,7393047642,customer1739@example.com,54,Male,3,Google Ads
1740,7062347682,customer1740@example.com,43,Other,1,Referral
1741,9900901168,customer1741@example.com,19,Female,2,Instagram
1742,9731294872,customer1742@example.com,20,Male,2,Referral
1743,7892970335,customer1743@example.com,37,Female,3,Instagram
1744,9164955597,customer1744@example.com,27,Male,3,Organic
1745,9939783020,customer1745@example.com,59,Female,3,Instagram
1746,9603010462,customer1746@example.com,38,Male,2,Instagram
1747,8744471178,customer1747@example.com,57,Male,3,Google Ads
1748,7991371390,customer1748@example.com,26,Female,1,Instagram
1749,7160013634,customer1749@example.com,19,Female,1,Referral
1750,8338525667,customer1750@example.com,45,Female,2,Organic
1751,7305742375,customer1751@example.com,20,Male,2,Influencer
1752,9489268399,customer1752@example.com,33,Male,2,Referral
1753,7208018438,customer1753@example.com,21,Female,2,Organic
1754,9812242951,customer1754@example.com,40,Male,1,Instagram
1755,8551555464,customer1755@example.com,47,Male,1,Organic
1756,9082195713,customer1756@example.com,55,Female,1,Organic
1757,7189191446,customer1757@example.com,30,Male,2,Instagram
1758,7015139569,customer1758@example.com,23,Male,3,Google Ads
1759,7475435550,customer1759@example.com,27,Female,2,Organic
1760,8504600565,customer1760@example.com,34,Male,3,Google Ads
1761,8452841996,customer1761@example.com,25,Male,1,Instagram
1762,7202846230,customer1762@example.com,26,Male,1,Google Ads
1763,9263144159,customer1763@example.com,51,Male,1,Instagram
1764,8302896508,customer1764@example.com,34,Female,2,Influencer
1765,7805619775,customer1765@example.com,39,Female,1,Organic
1766,7821156524,customer1766@example.com,20,Female,3,Google Ads
1767,8751673013,customer1767@example.com,58,Female,1,Referral
1768,8615161283,customer1768@example.com,57,Male,2,Google Ads
1769,8486723631,customer1769@example.com,46,Male,2,Organic
1770,9958107002,customer1770@example.com,56,Male,1,Google Ads
1771,9489100799,customer1771@example.com,44,Female,2,Instagram
1772,7918812156,customer1772@example.com,56,Female,2,Google Ads
1773,8522114758,customer1773@example.com,57,Female,1,Instagram
1774,9493894044,customer1774@example.com,54,Female,3,Instagram
1775,8415419759,customer1775@example.com,20,Male,2,Organic
1776,7283267600,customer1776@example.com,36,Female,1,Google Ads
1777,9479272396,customer1777@example.com,51,Male,2,Instagram
1778,9237383340,customer1778@example.com,31,Female,1,Organic
1779,9688052373,customer1779@example.com,38,Female,3,Influencer
1780,7738509169,customer1780@example.com,19,Male,3,Organic
1781,8620799697,customer1781@example.com,27,Female,2,Referral
1782,9021042975,customer1782@example.com,59,Female,1,Influencer
1783,7988518125,customer1783@example.com,34,Male,3,Organic
1784,8141324569,customer1784@example.com,19,Male,1,Organic
1785,7783369981,customer1785@example.com,44,Male,2,Google Ads
1786,8599744705,customer1786@example.com,18,Male,2,Organic
1787,7985639085,customer1787@example.com,53,Female,2,Referral
1788,8239558344,customer1788@example.com,50,Male,3,Organic
1789,9217989848,customer1789@example.com,39,Male,3,Google Ads
1790,8312040061,customer1790@example.com,52,Female,1,Referral
1791,7753897922,customer1791@example.com,51,Other,2,Influencer
1792,7388485779,customer1792@example.com,35,Male,1,Instagram
1793,8633586447,customer1793@example.com,53,Male,3,Organic
1794,9500875019,customer1794@example.com,20,Male,3,Referral
1795,9292115630,customer1795@example.com,33,Female,2,Google Ads
1796,8563583939,customer1796@example.com,28,Female,3,Instagram
1797,8429180447,customer1797@example.com,27,Male,2,Organic
1798,7555302954,customer1798@example.com,59,Male,2,Instagram
1799,9904103568,customer1799@example.com,38,Male,2,Organic
1800,8477822863,customer1800@example.com,42,Male,1,Instagram
1801,9069524274,customer1801@example.com,52,Male,2,Google Ads
1802,8995178255,customer1802@example.com,23,Female,1,Influencer
1803,8197477246,customer1803@example.com,25,Male,2,Organic
1804,9451745091,customer1804@example.com,51,Female,2,Instagram
1805,8385719403,customer1805@example.com,58,Female,1,Organic
1806,8908162136,customer1806@example.com,18,Male,1,Google Ads
1807,7682659669,customer1807@example.com,20,Female,2,Referral
1808,8486620474,customer1808@example.com,55,Male,2,Instagram
1809,8928123903,customer1809@example.com,44,Male,3,Google Ads
1810,8387165634,customer1810@example.com,30,Male,2,Google Ads
1811,7581890348,customer1811@example.com,36,Male,2,Organic
1812,9531477507,customer1812@example.com,36,Male,2,Instagram
1813,7310613390,customer1813@example.com,23,Female,2,Referral
1814,7105207396,customer1814@example.com,31,Female,2,Organic
1815,9915560011,customer1815@example.com,22,Female,2,Referral
1816,7401523043,customer1816@example.com,53,Female,2,Organic
1817,9729094048,customer1817@example.com,26,Female,2,Instagram
1818,7411984793,customer1818@example.com,40,Female,2,Instagram
1819,9133895954,customer1819@example.com,49,Male,2,Google Ads
1820,8504573436,customer1820@example.com,46,Female,2,Referral
1821,7953537271,customer1821@example.com,45,Male,1,Influencer
1822,7570589910,customer1822@example.com,57,Female,2,Influencer
1823,7145063858,customer1823@example.com,28,Male,3,Organic
1824,7031538200,customer1824@example.com,36,Male,1,Instagram
1825,8884187995,customer1825@example.com,18,Male,3,Instagram
1826,7654363999,customer1826@example.com,26,Female,2,Influencer
1827,8847532501,customer1827@example.com,19,Female,1,Instagram
1828,8634901379,customer1828@example.com,21,Female,1,Instagram
1829,8322427467,customer1829@example.com,46,Male,1,Organic
1830,8472676175,customer1830@example.com,21,Female,3,Instagram
1831,9923620529,customer1831@example.com,18,Male,1,Organic
1832,9592533991,customer1832@example.com,45,Female,2,Instagram
1833,7336476987,customer1833@example.com,35,Female,2,Google Ads
1834,9809248796,customer1834@example.com,30,Male,2,Instagram
1835,9153443331,customer1835@example.com,57,Male,3,Organic
1836,7016053126,customer1836@example.com,23,Male,3,Google Ads
1837,7557750967,customer1837@example.com,56,Female,2,Instagram
1838,7436552934,customer1838@example.com,39,Other,1,Instagram
1839,9872590296,customer1839@example.com,47,Male,1,Referral
1840,9612656987,customer1840@example.com,44,Male,3,Organic
1841,7539864186,customer1841@example.com,25,Male,1,Organic
1842,8889464297,customer1842@example.com,45,Male,3,Google Ads
1843,7785129501,customer1843@example.com,19,Other,2,Google Ads
1844,8775215095,customer1844@example.com,37,Other,1,Organic
1845,8868148685,customer1845@example.com,28,Male,3,Influencer
1846,7694500138,customer1846@example.com,31,Male,3,Instagram
1847,7650434823,customer1847@example.com,41,Female,2,Influencer
1848,7722849066,customer1848@example.com,30,Male,2,Organic
1849,9552298069,customer1849@example.com,25,Female,2,Google Ads
1850,8675700832,customer1850@example.com,38,Female,2,Google Ads
1851,9598938462,customer1851@example.com,39,Male,2,Influencer
1852,9227588705,customer1852@example.com,26,Male,3,Organic
1853,7332810923,customer1853@example.com,59,Other,1,Instagram
1854,9350013658,customer1854@example.com,28,Female,1,Google Ads
1855,7645980853,customer1855@example.com,33,Male,1,Referral
1856,8406741796,customer1856@example.com,26,Male,2,Organic
1857,7983832291,customer1857@example.com,20,Male,2,Referral
1858,9927711196,customer1858@example.com,53,Male,1,Organic
1859,9501065111,customer1859@example.com,59,Male,2,Google Ads
1860,7760336130,customer1860@example.com,30,Female,1,Organic
1861,7301192755,customer1861@example.com,18,Female,2,Organic
1862,9871508338,customer1862@example.com,28,Female,3,Organic
1863,8240520959,customer1863@example.com,41,Male,3,Organic
1864,8171328126,customer1864@example.com,22,Male,3,Referral
